time,y0_index,beta,Ca,delta,Susceptible,Exposed,Infectious_asymptomatic,Infectious_pre-symptomatic,Infectious_mild,Infectious_severe,Hospitalized_recovered,Hospitalized_deceased,Recovered,Deceased
59,22.0,0.045358978211879696,0.4250000119209289,0.1375000029802322,0.998485625,1.199086390053188e-10,1.8086931668221952e-08,5.149032707170893e-11,7.520712014021619e-09,5.824196878598914e-10,2.1518529836265813e-08,6.178676017693111e-08,0.00012239799317854285,7.359934398106166e-05
60,22.0,0.04402722045779223,0.4250000119209289,0.1375000029802322,0.998485625,6.869938217624578e-11,1.3623588297161318e-08,2.950062805341856e-11,5.281888658092136e-09,4.0904048503199153e-10,1.883057677852256e-08,5.3234382842977845e-08,0.0001224007016136,7.36080451238723e-05
61,22.0,0.0410507081874779,0.4250000119209289,0.1375000029802322,0.998485625,3.936000948236878e-11,1.025780359105695e-08,1.6901890376175286e-11,3.7047489257972864e-09,2.869034852621899e-10,1.6474458610727672e-08,4.5843292914685756e-08,0.0001224030830746,7.361554463704428e-05
62,22.0,0.03827542705195286,0.4250000119209289,0.1375000029802322,0.998485625,2.25505703253605e-11,7.721342900324435e-09,9.683636519531275e-12,2.5958105522607054e-09,2.0102499547647313e-10,1.4410377701833134e-08,3.9462545177056685e-08,0.00012240515935984286,7.362200419108073e-05
63,22.0,0.035687770162309854,0.4250000119209289,0.1375000029802322,0.998485625,1.2919920967154515e-11,5.8108105856393065e-09,5.548061792415822e-12,1.8172583354282237e-09,1.4073226512188002e-10,1.2602959537789934e-08,3.395878399411837e-08,0.00012240697769888573,7.3627560933431e-05
64,22.0,0.03374797478318213,0.4250000119209289,0.1375000029802322,0.998485625,7.402223304996456e-12,4.372286632479656e-09,3.1786579971334764e-12,1.271329847874031e-09,9.845442036748865e-11,1.102087309672719e-08,2.921481395051593e-08,0.00012240856352302857,7.363234292893182e-05
65,22.0,0.0336027555167675,0.4250000119209289,0.1375000029802322,0.998485625,4.240963183595643e-12,3.2894684478551857e-09,1.8211520249505636e-12,8.889007066110414e-10,6.883831745307405e-11,9.636434039012306e-09,2.5128098869962354e-08,0.00012240994952967142,7.363644826979864e-05
66,22.0,0.0336027555167675,0.4250000119209289,0.1375000029802322,0.998485625,2.429779464191164e-12,2.474577964416572e-09,1.043394653217027e-12,6.212218778230072e-10,4.8108707536205957e-11,8.425236945705754e-09,2.160922446776004e-08,0.0001224111629667,7.363998413085937e-05
67,22.0,0.03289571989859851,0.4250000119209289,0.1375000029802322,0.998485625,1.392096099347587e-12,1.8614220122496288e-09,5.977932257142778e-13,4.3398559639518635e-10,3.360874654303882e-11,7.3658047421347525e-09,1.8580445044097443e-08,0.00012241222199934287,7.364302589779808e-05
68,22.0,0.030716749440346414,0.4250000119209289,0.1375000029802322,0.998485625,7.975750515058843e-13,1.4001170001436203e-09,3.4249432750194893e-13,3.0308816349133845e-10,2.347177715342869e-11,6.439262513248694e-09,1.5974311113712335e-08,0.0001224131466093,7.364564259847006e-05
69,22.0,0.028640107384749775,0.4250000119209289,0.1375000029802322,0.998485625,4.569554436427228e-13,1.0530898691199365e-09,1.9622563045340075e-13,2.1161772955175756e-10,1.6388114653680185e-11,5.629040866291949e-09,1.373241034646829e-08,0.00012241395496181428,7.3647886912028e-05
70,22.0,0.02670385901417047,0.4250000119209289,0.1375000029802322,0.998485625,2.618039440265074e-13,7.920498943089375e-10,1.1242373719797105e-13,1.4772177174953477e-10,1.1439879450509102e-11,4.920604683104016e-09,1.180423235165931e-08,0.00012241466703865714,7.364981424240839e-05
71,22.0,0.025397264088193535,0.4250000119209289,0.1375000029802322,0.9984856250000002,1.7402966771366366e-13,6.444389711961978e-10,7.47317407956416e-14,1.1375920116228774e-10,8.809748427059577e-12,4.467028839927581e-09,1.0586393634892173e-08,0.0001224151229858,7.365103403727214e-05
0,22.0,0.5,0.6000000238418579,0.1375000029802322,0.9990093154761904,0.00042709459213978576,0.00018385549272807142,6.98996961684454e-05,0.00011535580680478571,2.2362258093697683e-05,1.3054107143765405e-05,1.2244243735358829e-05,0.00010075763248255714,7.423313004629953e-06
1,22.0,0.5,0.6000000238418579,0.1375000029802322,0.9989529464285714,0.00028834821065262854,0.0002203281838552857,7.619822547549294e-05,0.0001536606924873857,2.1264903658912295e-05,1.2417136373974028e-05,1.6788328261602493e-05,0.00010247171220318571,9.635627723875499e-06
2,22.0,0.5,0.6000000238418579,0.1375000029802322,0.9988914583333334,0.00021241693950829998,0.00022359417869928573,6.192710422334216e-05,0.00017279071626205716,1.991234461466471e-05,1.1809594404129754e-05,2.037684849330357e-05,0.000104102250962,1.246407111485799e-05
3,22.0,0.48049080797604155,0.6000000238418579,0.1375000029802322,0.9988315625,0.0001675102706182286,0.0002123620841616143,4.854335557846796e-05,0.00017242349533802857,1.7907495271591913e-05,1.1199192773728145e-05,2.29662983758109e-05,0.00010565116882318572,1.5761695362272717e-05
4,22.0,0.44800665974617004,0.6000000238418579,0.1375000029802322,0.9987761607142858,0.00013824237278524287,0.00019544057391932858,3.887748990740095e-05,0.0001613138453165,1.5668819291251046e-05,1.0565659659249442e-05,2.4569077491760253e-05,0.00010711646397902857,1.9376330829802015e-05
5,22.0,0.4177186403955732,0.6000000238418579,0.1375000029802322,0.9987263541666666,0.0001172169966924143,0.00017691442580445717,3.208357266017369e-05,0.00014590302785232856,1.3514151119050524e-05,9.90931749343872e-06,2.530802363441104e-05,0.00010849485488161428,2.3166684196108865e-05
6,22.0,0.38947827901159016,0.6000000238418579,0.1375000029802322,0.998681875,0.00010093257904050854,0.00015864653996054286,2.7115271886189778e-05,0.0001296763429186857,1.1587180523645309e-05,9.240877968924385e-06,2.535348687853132e-05,0.000109783950079,2.701443672180176e-05
7,22.0,0.370940910918372,0.6000000238418579,0.1375000029802322,0.9986425,8.766278948102678e-05,0.0001414596503121143,2.3282226153782433e-05,0.00011424355824782858,9.924546423412506e-06,8.573563325972784e-06,2.4875830241612027e-05,0.00011098300388875713,3.082751410348075e-05
8,22.0,0.3704091012477875,0.6000000238418579,0.1375000029802322,0.998608005952381,7.647881825764974e-05,0.00012567039308088572,2.0180254663739888e-05,0.0001002235803149724,8.512793154943558e-06,7.919280869620186e-06,2.4023609842572895e-05,0.0001120929790678,3.4538183666410904e-05
9,22.0,0.3704091012477875,0.6000000238418579,0.1375000029802322,0.9985776190476191,6.690235137939453e-05,0.00011136055900931429,1.7586518015180312e-05,8.776228586832682e-05,7.320405415126256e-06,7.287303606669108e-06,2.291740689958845e-05,0.00011311628977452857,3.809912091209775e-05
10,22.0,0.35953375697135925,0.6000000238418579,0.1375000029802322,0.9985510416666666,5.8592524755568735e-05,9.849935713266167e-05,1.537283329736619e-05,7.680251439412436e-05,6.31310196149917e-06,6.684173288799468e-06,2.1651126997811457e-05,0.00011405640738347142,4.147922107151576e-05
11,22.0,0.3352270594664982,0.6000000238418579,0.1375000029802322,0.9985276934523809,5.134972481500535e-05,8.699843361264183e-05,1.3457659880320232e-05,6.72072882879348e-05,5.45945405960083e-06,6.114074672971454e-06,2.02959224155971e-05,0.00011491751897897144,4.465986751374744e-05
12,22.0,0.312563636473247,0.6000000238418579,0.1375000029802322,0.9985070982142857,4.5061807178315664e-05,7.676059813726516e-05,1.179653417496454e-05,5.8823824382963636e-05,4.733109928312756e-06,5.579323711849395e-06,1.8904586292448496e-05,0.00011570423852822857,4.763176554725283e-05
13,22.0,0.29143240622111727,0.6000000238418579,0.1375000029802322,0.9984890476190477,3.9565199443272185e-05,6.767794291178386e-05,1.0351612227303642e-05,5.150797026497977e-05,4.11277935618446e-06,5.080848705200922e-06,1.751567000434512e-05,0.00011642142159594285,5.039251236688523e-05
14,22.0,0.27559169701167513,0.6000000238418579,0.1375000029802322,0.9984732886904762,3.469149271647135e-05,5.962566103254045e-05,9.080935546330044e-06,4.512131191435314e-05,3.5806825047447566e-06,4.618562573478335e-06,1.615671362195696e-05,0.00011707393646235714,5.294468107677642e-05
15,22.0,0.2744058072566986,0.6000000238418579,0.1375000029802322,0.9984594345238095,3.0431873230707077e-05,5.24964155469622e-05,7.96507506143479e-06,3.953676723298572e-05,3.122052209717887e-06,4.191633349373227e-06,1.4846676644824801e-05,0.00011766660236172857,5.529433931623186e-05
16,22.0,0.2744058072566986,0.6000000238418579,0.1375000029802322,0.9984472767857142,2.6712058385213217e-05,4.619747343517485e-05,6.98871340070452e-06,3.465179125467936e-05,2.7255121866861983e-06,3.798733041400001e-06,1.3598118736630394e-05,0.00011820410592211428,5.744990939185733e-05
17,22.0,0.26863204155649456,0.6000000238418579,0.1375000029802322,0.9984367559523809,2.3420933314732146e-05,4.06367910475958e-05,6.131646008718582e-06,3.03775760105678e-05,2.381790507407416e-06,3.4382280281611853e-06,1.2418889431726365e-05,0.00011869090852278572,5.942137127830869e-05
18,22.0,0.25083819244589123,0.6000000238418579,0.1375000029802322,0.9984275148809524,2.0537658418927876e-05,3.5727494557698564e-05,5.376534972872052e-06,2.6633046468098958e-05,2.082937927473159e-06,3.1082918814250403e-06,1.1313257217407226e-05,0.00011913126445947143,6.121958959670293e-05
19,22.0,0.23387997916766573,0.6000000238418579,0.1375000029802322,0.9984194196428572,1.8031609398978095e-05,3.140346163795108e-05,4.717717511313302e-06,2.3352137293134417e-05,1.8226734229496547e-06,2.806997469493321e-06,1.0282830056690034e-05,0.00011952915009995715,6.285588491530646e-05
20,22.0,0.218068248459271,0.6000000238418579,0.1375000029802322,0.9984123065476191,1.5842979976109096e-05,2.7598765464056106e-05,4.141764016378494e-06,2.0479536737714497e-05,1.5959011514981588e-06,2.5324034974688577e-06,9.327393486386253e-06,0.00011988829294835714,6.434164047241211e-05
21,22.0,0.20504777559212273,0.6000000238418579,0.1375000029802322,0.9984060416666667,1.3912832850501651e-05,2.4253054346357072e-05,3.637189581280663e-06,1.7965071314857118e-05,1.3981689441771737e-06,2.2825918878827776e-06,8.445383480616978e-06,0.00012021216619575714,6.56881232488723e-05
22,22.0,0.2032848298549652,0.6000000238418579,0.1375000029802322,0.998400625,1.2214304492587135e-05,2.13115964617048e-05,3.1945483173642842e-06,1.5763237135750907e-05,1.2255581219991048e-06,2.0556914522534327e-06,7.634249528249104e-06,0.0001205039578392,6.690628233410062e-05
23,22.0,0.2032848298549652,0.6000000238418579,0.1375000029802322,0.9983959375,1.0705278487432569e-05,1.8721569833301363e-05,2.802762502715701e-06,1.3832603636242093e-05,1.0745843961125328e-06,1.8498972200212027e-06,6.890742892310733e-06,0.00012076664515898571,6.800663085210891e-05
24,22.0,0.20042384309428077,0.6000000238418579,0.1375000029802322,0.9983917857142857,9.40833954584031e-06,1.644407976241339e-05,2.4598421369280136e-06,1.213794537952968e-05,9.423277207783291e-07,1.663481139001392e-06,6.211133570898147e-06,0.00012100292932414286,6.899913697015671e-05
25,22.0,0.1876930828605379,0.6000000238418579,0.1375000029802322,0.9983881696428571,8.25398672194708e-06,1.4443450655255999e-05,2.159817786443801e-06,1.0652003288269045e-05,8.265430019015357e-07,1.4948151225135439e-06,5.591492028463454e-06,0.00012121533711745714,6.98931984674363e-05
26,22.0,0.17500386919294078,0.6000000238418579,0.1375000029802322,0.9983851041666666,7.234512397221156e-06,1.2683036100296747e-05,1.8944715318225679e-06,9.348054499853226e-06,7.250674068927765e-07,1.342375519729796e-06,5.027809597197033e-06,0.0001214061555407857,7.069760004679362e-05
27,22.0,0.1631725260189601,0.6000000238418579,0.1375000029802322,0.9983822767857143,6.353004376093547e-06,1.1135382992880685e-05,1.6618696990467253e-06,8.2026701881772e-06,6.360213742369697e-07,1.2047351541973296e-06,4.5160499640873495e-06,0.0001215774590628,7.142052241734096e-05
28,22.0,0.15278112888336176,0.6000000238418579,0.1375000029802322,0.99838,5.590508267993019e-06,9.77777503785633e-06,1.4596480982644216e-06,7.1980252720060806e-06,5.579791466395061e-07,1.0805711717832656e-06,4.05227365947905e-06,0.00012173115139911429,7.20695295787993e-05
29,22.0,0.1505971103906631,0.6000000238418579,0.1375000029802322,0.9983778125,4.917966240928286e-06,8.587841647011893e-06,1.283177307673863e-06,6.318514120011102e-06,4.897004649752663e-07,9.68666360491798e-07,3.6327183246612553e-06,0.00012186896006261428,7.265161514282227e-05
30,22.0,0.1505971103906631,0.6000000238418579,0.1375000029802322,0.9983760416666667,4.309493132999965e-06,7.544838019779751e-06,1.12862609681629e-06,5.5488539877392e-06,4.2997975434575763e-07,8.678999543190003e-07,3.253795646485828e-06,0.00012199246542788572,7.317320505777995e-05
31,22.0,0.14932120697838916,0.6000000238418579,0.1375000029802322,0.9983745833333334,3.8027258146376835e-06,6.62862703913734e-06,9.924988235746112e-07,4.873533248901367e-06,3.7760031010423387e-07,7.772363864240192e-07,2.912074611300514e-06,0.00012210311163034286,7.364021573747906e-05
32,22.0,0.1404438998017992,0.6000000238418579,0.1375000029802322,0.998373125,3.3156159378233408e-06,5.819886979602632e-06,8.689401972861517e-07,4.280347369966053e-06,3.316062546911694e-07,6.957217128503889e-07,2.6043035019011724e-06,0.00012220217386877142,7.405802408854167e-05
33,22.0,0.13094902251447946,0.6000000238418579,0.1375000029802322,0.9983718154761905,2.9390549659729007e-06,5.1149434702736995e-06,7.664991986183893e-07,3.7590982800438287e-06,2.91200333407947e-07,6.224757291021801e-07,2.3273987713314235e-06,0.0001222908274332,7.443154289608909e-05
34,22.0,0.12209605638469964,0.6000000238418579,0.1375000029802322,0.9983710416666668,2.53282538482121e-06,4.487573362532116e-06,6.680270816598619e-07,3.301218208812532e-06,2.557138211670376e-07,5.567059204691932e-07,2.0785668634233022e-06,0.0001223701277232857,7.47652344476609e-05
35,22.0,0.11400019590343743,0.6000000238418579,0.1375000029802322,0.9983703125,2.287298412550063e-06,3.940390121369135e-06,5.88508794705073e-07,2.8958142371404734e-06,2.242995301882426e-07,4.976714863663627e-07,1.855107545852661e-06,0.00012244103386282857,7.506315412975493e-05
36,22.0,0.1115650832653045,0.6000000238418579,0.1375000029802322,0.9983695833333333,1.9630380755379085e-06,3.4666613737742107e-06,5.205146400701432e-07,2.5462990999221803e-06,1.972191869502976e-07,4.447220052991595e-07,1.654682925769261e-06,0.00012250440143398572,7.532897585914248e-05
37,22.0,0.1115650832653045,0.6000000238418579,0.1375000029802322,0.9983688541666667,1.6841951864106314e-06,3.0332446949822564e-06,4.473493851366497e-07,2.233487566312154e-06,1.7298529722860882e-07,3.972608560607547e-07,1.4751079394703821e-06,0.00012256100972489998,7.556600843157087e-05
38,22.0,0.11109090702874314,0.6000000238418579,0.1375000029802322,0.9983681249999999,1.5244386451584952e-06,2.6574156114033293e-06,3.924385954936345e-07,1.954045125416347e-06,1.5133841229336604e-07,3.547135314771107e-07,1.3141763636044094e-06,0.0001226115744454,7.577725092569987e-05
39,22.0,0.10508905031851355,0.6000000238418579,0.1375000029802322,0.9983673958333333,1.4298175346283684e-06,2.3461499384471347e-06,3.5710956014337996e-07,1.7171473304430645e-06,1.3298821768590382e-07,3.1659834796474094e-07,1.1701193877628872e-06,0.00012265671502969999,7.596538634527296e-05
40,22.0,0.09798438102006911,0.6000000238418579,0.1375000029802322,0.9983670833333332,1.1920141889935449e-06,2.0768355471747264e-06,3.2018285067308516e-07,1.5207557025409878e-06,1.1777624842666445e-07,2.8251298481509804e-07,1.0415329819633848e-06,0.00012269701639808572,7.61328633626302e-05
41,22.0,0.09136003255844109,0.6000000238418579,0.1375000029802322,0.9983670833333332,9.62697012083871e-07,1.81260917867933e-06,2.6650635259492055e-07,1.3381839508102052e-06,1.0363548018393063e-07,2.5204889121509733e-07,9.268561999003093e-07,0.00012273296174545713,7.628193174089705e-05
42,22.0,0.0851835278528077,0.6000000238418579,0.1375000029802322,0.9983670833333332,8.313140982673281e-07,1.5728766861416046e-06,2.2325716557956878e-07,1.1639042127700078e-06,9.013754093930834e-08,2.2477921275865465e-07,8.243143203712645e-07,0.00012276503063377142,7.641455423264276e-05
43,22.0,0.08264944702386849,0.6000000238418579,0.1375000029802322,0.9983670833333332,7.560408044429052e-07,1.3690842475209918e-06,1.9480476599364056e-07,1.00882283278874e-06,7.812678636539551e-08,2.0035125137794584e-07,7.325091319424767e-07,0.0001227936172485,7.653244926815941e-05
44,22.0,0.08264944702386849,0.6000000238418579,0.1375000029802322,0.9983670833333332,7.129143462294624e-07,1.2023580216226124e-06,1.7742355664571129e-07,8.795027009078435e-07,6.811134251100677e-08,1.7848993695917586e-07,6.504459537210918e-07,0.00012281908852707142,7.66371826898484e-05
45,22.0,0.0825319641402789,0.6000000238418579,0.1375000029802322,0.9983670833333332,6.882058935506002e-07,1.0692579547564189e-06,1.6714783119303842e-07,7.766145183926537e-07,6.014304679064524e-08,1.5896705467076532e-07,5.773457955746424e-07,0.00012284177326017144,7.673016048613048e-05
46,22.0,0.07863430785281311,0.6000000238418579,0.1375000029802322,0.9983670833333332,6.740496485006241e-07,9.647408837363834e-07,1.6116721821682794e-07,6.974154639811743e-07,5.400942505470344e-08,1.4157853488411222e-07,5.125105168138232e-07,0.00012286197480697143,7.681268419538224e-05
47,22.0,0.07331814297607961,0.6000000238418579,0.1375000029802322,0.9983670833333332,6.659390670912606e-07,8.836072257586888e-07,1.577132958031836e-07,6.378672165530068e-07,4.939769305998371e-08,1.2613331987744286e-07,4.5526105023565744e-07,0.00012287996746238573,7.688596452985492e-05
48,22.0,0.06836138452802383,0.6000000238418579,0.1375000029802322,0.9983670833333332,6.612922818887801e-07,8.211402878874825e-07,1.5572636964775266e-07,5.938517053922017e-07,4.598890919060934e-08,1.1244954275233405e-07,4.0492140821048194e-07,0.00012289600190655713,7.695109140305292e-05
49,22.0,0.06373973031129153,0.6000000238418579,0.1375000029802322,0.9983670833333332,6.586299694719768e-07,7.733312462057385e-07,1.545856272180875e-07,5.617264338902064e-07,4.350097096037297e-08,1.0035421876680283e-07,3.608234865324838e-07,0.00012291030883784286,7.700907389322916e-05
